seed,episode,total_steps,ret,length,terminal_cause,n_awake,n_nrem,n_rem,mean_overload,mean_recall
3,4632,149231,-100.5625,19,overload,14,3,2,0.7401315789473685,0.9276315789473685
3,4633,149261,-98.7625,30,overload,23,5,2,0.7020833333333333,0.9041666666666667
3,4634,149276,-102.75625,15,overload,9,4,2,0.74375,0.95
3,4635,149292,-104.465625,16,overload,9,7,0,0.7978515625,0.8046875
3,4636,149358,-104.8625,66,energy,38,13,15,0.6070075757575758,0.9753787878787878
3,4637,149427,-103.90312499999999,69,energy,42,16,11,0.6261322463768116,0.9619565217391305
3,4638,149522,-104.715625,95,energy,58,23,14,0.6212171052631579,0.9802631578947368
3,4639,149530,-98.56875,8,overload,7,1,0,0.68359375,0.96875
3,4640,149538,-99.6625,8,overload,7,1,0,0.8203125,0.90625
3,4641,149552,-99.55,14,overload,11,2,1,0.7321428571428571,0.9821428571428571
3,4642,149746,-127.80937500000007,194,energy,97,49,48,0.593347293814433,0.958118556701031
3,4643,149785,-103.721875,39,overload,26,10,3,0.7287660256410257,0.8493589743589743
3,4644,149822,-100.409375,37,energy,24,5,8,0.6245777027027027,0.9966216216216216
3,4645,149853,-100.50625,31,energy,20,3,8,0.626008064516129,0.9959677419354839
3,4646,149892,-98.10625,39,energy,27,6,6,0.6129807692307693,0.9743589743589743
3,4647,149934,-103.146875,42,overload,26,8,8,0.6558779761904762,0.9494047619047619
3,4648,149982,-101.821875,48,energy,29,8,11,0.6025390625,0.9817708333333334
3,4649,150027,-103.4,45,overload,31,11,3,0.7333333333333333,0.7888888888888889
3,4650,150230,-129.40312500000005,203,overload,106,54,43,0.6192272167487685,0.9618226600985221
3,4651,150248,-100.328125,18,overload,13,4,1,0.7126736111111112,0.8611111111111112
3,4652,150289,-103.43125,41,overload,27,8,6,0.708079268292683,0.9786585365853658
3,4653,150333,-102.965625,44,overload,27,10,7,0.6424005681818182,0.9602272727272727
3,4654,150348,-100.096875,15,overload,12,2,1,0.7864583333333334,0.85
3,4655,150381,-102.1625,33,overload,22,7,4,0.6988636363636364,0.9356060606060606
3,4656,150415,-102.19999999999999,34,energy,22,4,8,0.6764705882352942,0.9154411764705882
3,4657,150427,-99.440625,12,overload,9,2,1,0.6783854166666666,0.8854166666666666
3,4658,150446,-100.125,19,overload,14,3,2,0.7171052631578947,0.9342105263157895
3,4659,150479,-99.34375,33,energy,23,4,6,0.646780303030303,0.9545454545454546
3,4660,150526,-102.4375,47,energy,27,7,13,0.5837765957446809,0.9867021276595744
3,4661,150544,-101.35,18,overload,12,4,2,0.7083333333333334,0.8958333333333334
3,4662,150558,-100.26875,14,overload,11,3,0,0.7834821428571429,0.8928571428571429
3,4663,150574,-101.28125,16,overload,11,4,1,0.736328125,0.9921875
3,4664,150627,-99.68125,53,energy,34,10,9,0.5996462264150944,0.9669811320754716
3,4665,150693,-111.05,66,energy,33,12,21,0.6174242424242424,0.9715909090909091
3,4666,150830,-114.95312499999997,137,energy,72,33,32,0.5872490875912408,0.9908759124087592
3,4667,150964,-112.39687499999998,134,overload,73,35,26,0.5917677238805971,0.9710820895522388
3,4668,150979,-100.953125,15,overload,10,4,1,0.696875,0.9666666666666667
3,4669,151043,-108.22812499999999,64,energy,35,12,17,0.630126953125,0.98828125
3,4670,151050,-98.453125,7,overload,7,0,0,0.7790178571428571,0.9464285714285714
3,4671,151063,-103.75625,13,overload,7,6,0,0.78125,0.875
3,4672,151105,-107.925,42,overload,24,13,5,0.7172619047619048,0.9196428571428571
3,4673,151156,-107.021875,51,overload,30,16,5,0.6847426470588235,0.9191176470588235
3,4674,151186,-103.38125,30,overload,19,7,4,0.709375,0.9208333333333333
3,4675,151201,-98.815625,15,overload,12,2,1,0.7010416666666667,0.95
3,4676,151210,-101.659375,9,overload,6,3,0,0.8177083333333334,0.875
3,4677,151305,-107.61874999999999,95,overload,56,24,15,0.6286184210526315,0.9578947368421052
3,4678,151512,-125.42187500000003,207,overload,112,57,38,0.6179800724637681,0.9492753623188406
3,4679,151538,-100.98125,26,overload,19,5,2,0.7415865384615384,0.9278846153846154
3,4680,151544,-98.640625,6,overload,6,0,0,0.7734375,0.9166666666666666
3,4681,151582,-101.821875,38,overload,24,10,4,0.6426809210526315,0.9802631578947368
3,4682,151601,-100.96875,19,overload,14,3,2,0.7615131578947368,0.881578947368421
3,4683,151630,-101.34375,29,overload,19,7,3,0.6670258620689655,0.9137931034482759
3,4684,151643,-100.478125,13,overload,9,3,1,0.6983173076923077,0.9519230769230769
3,4685,151679,-101.503125,36,overload,23,8,5,0.64453125,0.9791666666666666
3,4686,151730,-106.084375,51,overload,30,15,6,0.6663602941176471,0.9240196078431373
3,4687,151806,-107.121875,76,overload,44,20,12,0.6305509868421053,0.9539473684210527
3,4688,151818,-100.3625,12,overload,9,2,1,0.7552083333333334,0.875
3,4689,151875,-104.99375,57,overload,33,14,10,0.6244517543859649,0.9692982456140351
3,4690,151971,-109.08125,96,overload,53,25,18,0.6018880208333334,0.984375
3,4691,152045,-106.71249999999999,74,overload,45,18,11,0.6596283783783784,0.9391891891891891
3,4692,152083,-100.88125,38,overload,22,7,9,0.5600328947368421,0.9868421052631579
3,4693,152119,-104.1625,36,overload,20,8,8,0.6267361111111112,0.9826388888888888
3,4694,152142,-100.6625,23,overload,17,5,1,0.7418478260869565,0.8858695652173914
3,4695,152170,-101.646875,28,overload,17,8,3,0.6266741071428571,0.9866071428571429
3,4696,152184,-100.321875,14,overload,10,2,2,0.7087053571428571,0.9017857142857143
3,4697,152247,-108.35625,63,overload,36,16,11,0.6612103174603174,0.9563492063492064
3,4698,152259,-99.08125,12,overload,9,2,1,0.6484375,1.0
3,4699,152284,-104.825,25,overload,13,7,5,0.665,0.97
3,4700,152301,-99.140625,17,overload,12,3,2,0.6259191176470589,0.9338235294117647
3,4701,152327,-104.34375,26,overload,16,7,3,0.7439903846153846,0.9855769230769231
3,4702,152369,-105.740625,42,overload,26,12,4,0.7176339285714286,0.8511904761904762
3,4703,152526,-122.78750000000001,157,overload,91,48,18,0.6827229299363057,0.9442675159235668
3,4704,152596,-108.690625,70,overload,42,20,8,0.6841517857142857,0.9178571428571428
3,4705,152751,-121.0625,155,overload,80,45,30,0.6036290322580645,0.9653225806451613
3,4706,152772,-98.990625,21,overload,15,4,2,0.6376488095238095,0.875
3,4707,152832,-104.75625,60,overload,34,15,11,0.6026041666666667,0.925
3,4708,152883,-106.1375,51,overload,29,14,8,0.6458333333333334,0.9607843137254902
3,4709,152992,-116.04687499999999,109,overload,54,30,25,0.5921731651376146,0.9839449541284404
3,4710,153140,-123.66250000000002,148,overload,72,39,37,0.5950168918918919,0.9746621621621622
3,4711,153169,-104.49375,29,overload,15,5,9,0.6239224137931034,0.9698275862068966
3,4712,153179,-98.88125,10,overload,9,1,0,0.778125,0.75
3,4713,153193,-102.46875,14,overload,9,5,0,0.7834821428571429,0.8214285714285714
3,4714,153370,-126.37500000000003,177,overload,87,48,42,0.5896892655367232,0.9752824858757062
3,4715,153397,-100.384375,27,overload,18,5,4,0.6475694444444444,0.9722222222222222
3,4716,153410,-99.10625,13,overload,11,1,1,0.7620192307692307,0.8269230769230769
3,4717,153422,-98.934375,12,overload,10,2,0,0.7278645833333334,0.9583333333333334
3,4718,153457,-101.54375,35,overload,23,8,4,0.6669642857142857,0.9785714285714285
3,4719,153586,-110.31562499999998,129,energy,66,30,33,0.5427567829457365,0.999031007751938
3,4720,153641,-102.26875,55,overload,32,13,10,0.58125,0.9659090909090909
3,4721,153758,-113.1125,117,overload,69,33,15,0.6607905982905983,0.9604700854700855
3,4722,153807,-106.340625,49,overload,32,13,4,0.7477678571428571,0.8112244897959183
3,4723,153856,-104.525,49,overload,30,13,6,0.6658163265306123,0.9642857142857143
3,4724,153862,-98.71875,6,overload,6,0,0,0.7864583333333334,0.875
3,4725,154061,-121.70937500000001,199,overload,108,54,37,0.6060772613065326,0.9522613065326633
3,4726,154072,-100.64375,11,overload,8,3,0,0.7585227272727273,0.9204545454545454
3,4727,154081,-99.428125,9,overload,8,1,0,0.8142361111111112,0.7222222222222222
3,4728,154136,-104.365625,55,overload,34,15,6,0.659375,0.9477272727272728
3,4729,154161,-104.25,25,overload,15,7,3,0.73,0.88
3,4730,154176,-99.378125,15,overload,12,2,1,0.7385416666666667,0.95
3,4731,154338,-123.21875000000003,162,overload,82,45,35,0.6001157407407407,0.9737654320987654
3,4732,154426,-110.271875,88,overload,47,22,19,0.6042258522727273,0.9630681818181818
3,4733,154445,-99.759375,19,overload,15,4,0,0.7557565789473685,0.7236842105263158
3,4734,154452,-99.896875,7,overload,6,1,0,0.828125,0.8035714285714286
3,4735,154468,-100.009375,16,overload,12,3,1,0.7255859375,0.9375
3,4736,154481,-101.603125,13,overload,9,4,0,0.7848557692307693,0.8846153846153846
3,4737,154557,-110.065625,76,overload,43,22,11,0.6548108552631579,0.9555921052631579
3,4738,154689,-114.6,132,energy,71,32,29,0.6022727272727273,0.96875
3,4739,154732,-103.375,43,overload,28,9,6,0.6947674418604651,0.9476744186046512
3,4740,154743,-100.628125,11,overload,8,3,0,0.7571022727272727,0.8068181818181818
3,4741,154765,-102.653125,22,overload,15,5,2,0.7705965909090909,0.8352272727272727
3,4742,154887,-115.85937499999999,122,overload,67,34,21,0.634093237704918,0.9692622950819673
3,4743,154971,-107.14062499999999,84,overload,49,22,13,0.6266741071428571,0.9717261904761905
3,4744,155083,-107.471875,112,overload,59,29,24,0.5461774553571429,0.984375
3,4745,155096,-99.878125,13,overload,10,2,1,0.7367788461538461,0.9807692307692307
3,4746,155134,-100.321875,38,energy,24,5,9,0.6032072368421053,0.9802631578947368
3,4747,155142,-99.459375,8,overload,7,1,0,0.794921875,0.90625
3,4748,155151,-100.575,9,overload,7,2,0,0.8194444444444444,0.8611111111111112
3,4749,155252,-106.3625,101,energy,58,25,18,0.5946782178217822,0.9777227722772277
3,4750,155297,-102.646875,45,overload,29,10,6,0.6677083333333333,0.975
3,4751,155317,-101.5,20,overload,15,4,1,0.8,0.74375
3,4752,155364,-102.975,47,energy,26,7,14,0.5718085106382979,0.9973404255319149
3,4753,155383,-99.990625,19,overload,13,3,3,0.6521381578947368,0.9605263157894737
3,4754,155446,-102.040625,63,energy,39,13,11,0.613343253968254,0.9761904761904762
3,4755,155487,-101.984375,41,energy,26,6,9,0.6459603658536586,0.9695121951219512
3,4756,155521,-99.85625,34,energy,22,4,8,0.6075367647058824,0.9779411764705882
3,4757,155564,-100.8625,43,overload,25,8,10,0.559593023255814,0.9854651162790697
3,4758,155669,-113.984375,105,overload,60,27,18,0.6617559523809524,0.9428571428571428
3,4759,155684,-98.846875,15,overload,12,2,1,0.703125,0.9666666666666667
3,4760,155788,-116.09062499999999,104,overload,57,28,19,0.6576021634615384,0.9447115384615384
3,4761,155812,-97.79375,24,energy,17,1,6,0.5872395833333334,0.9635416666666666
3,4762,155881,-105.128125,69,overload,41,16,12,0.6279438405797102,0.9565217391304348
3,4763,155891,-99.31875,10,overload,9,1,0,0.821875,0.9125
3,4764,155912,-101.29375,21,overload,14,5,2,0.6949404761904762,0.9702380952380952
3,4765,155921,-100.878125,9,overload,6,3,0,0.7309027777777778,0.9027777777777778
3,4766,155945,-104.665625,24,overload,15,7,2,0.7819010416666666,0.7447916666666666
3,4767,156239,-147.81250000000014,294,overload,139,80,75,0.5826955782312925,0.9872448979591837
3,4768,156342,-112.48749999999998,103,overload,55,28,20,0.6086165048543689,0.9733009708737864
3,4769,156555,-126.76250000000005,213,overload,111,57,45,0.5988849765258216,0.9794600938967136
3,4770,156604,-105.58125,49,overload,26,11,12,0.5975765306122449,0.9107142857142857
3,4771,156638,-101.1375,34,energy,22,4,8,0.6452205882352942,0.9779411764705882
3,4772,156671,-100.64999999999999,33,energy,19,3,11,0.553030303030303,0.9886363636363636
3,4773,156725,-106.06875,54,overload,28,12,14,0.5827546296296297,0.9814814814814815
3,4774,156882,-111.98749999999998,157,energy,89,41,27,0.5999203821656051,0.9729299363057324
3,4775,156896,-100.796875,14,overload,9,2,3,0.6640625,0.9553571428571429
3,4776,156927,-99.85,31,overload,20,5,6,0.6048387096774194,0.9879032258064516
3,4777,156943,-98.60625,16,overload,14,2,0,0.775390625,0.875
3,4778,156961,-100.921875,18,overload,13,3,2,0.7456597222222222,0.7916666666666666
3,4779,156976,-98.9875,15,overload,12,1,2,0.7125,0.9166666666666666
3,4780,156983,-99.2875,7,overload,6,1,0,0.7410714285714286,0.9642857142857143
3,4781,157030,-103.159375,47,overload,29,11,7,0.6459441489361702,0.9521276595744681
3,4782,157055,-100.721875,25,overload,17,5,3,0.676875,0.905
3,4783,157067,-99.465625,12,overload,10,1,1,0.7721354166666666,0.90625
3,4784,157272,-121.80000000000004,205,overload,107,55,43,0.5804878048780487,0.9676829268292683
3,4785,157372,-111.21249999999999,100,energy,56,23,21,0.628125,0.98
3,4786,157397,-97.625,25,overload,20,3,2,0.685,0.96
3,4787,157528,-117.828125,131,energy,61,29,41,0.5483062977099237,0.9790076335877863
3,4788,157543,-100.821875,15,overload,11,2,2,0.7614583333333333,0.9
3,4789,157757,-134.35312500000006,214,overload,105,57,52,0.6002482476635514,0.9567757009345794
3,4790,157768,-100.153125,11,overload,9,2,0,0.8139204545454546,0.75
3,4791,157821,-102.35,53,overload,32,12,9,0.6084905660377359,0.9198113207547169
3,4792,157845,-102.346875,24,overload,16,7,1,0.7311197916666666,0.8958333333333334
3,4793,157892,-105.11875,47,overload,28,13,6,0.6642287234042553,0.9202127659574468
3,4794,157946,-103.1375,54,overload,32,14,8,0.6099537037037037,0.9699074074074074
3,4795,158134,-129.06875000000002,188,overload,102,54,32,0.6514295212765957,0.961436170212766
3,4796,158156,-102.434375,22,overload,15,5,2,0.7606534090909091,0.75
3,4797,158255,-108.69687499999999,99,energy,50,22,27,0.5434027777777778,0.9734848484848485
3,4798,158389,-117.65312499999999,134,overload,67,36,31,0.5817397388059702,0.9813432835820896
3,4799,158409,-102.978125,20,overload,11,5,4,0.65390625,0.975
3,4800,158452,-104.29375,43,overload,26,10,7,0.6649709302325582,0.9563953488372093
3,4801,158486,-99.46562499999999,34,energy,22,4,8,0.5960477941176471,0.9669117647058824
3,4802,158552,-102.16875,66,overload,39,16,11,0.5828598484848485,0.9526515151515151
3,4803,158682,-115.03124999999999,130,overload,75,36,19,0.6502403846153846,0.975
3,4804,158745,-104.459375,63,overload,37,16,10,0.6168154761904762,0.9662698412698413
3,4805,158770,-102.55,25,overload,17,6,2,0.75,0.925
3,4806,158867,-115.44999999999999,97,overload,50,26,21,0.6262886597938144,0.9806701030927835
3,4807,158880,-100.39375,13,overload,10,3,0,0.7764423076923077,0.7596153846153846
3,4808,158943,-109.07187499999999,63,overload,34,16,13,0.6376488095238095,0.9583333333333334
3,4809,158956,-98.440625,13,overload,10,1,2,0.6262019230769231,0.9326923076923077
3,4810,158997,-106.7,41,overload,24,9,8,0.7073170731707317,0.9573170731707317
3,4811,159061,-107.85,64,overload,33,17,14,0.58984375,0.96484375
3,4812,159086,-101.38437499999999,25,energy,16,1,8,0.659375,0.99
3,4813,159109,-101.2625,23,overload,16,4,3,0.720108695652174,0.9782608695652174
3,4814,159167,-106.378125,58,overload,35,15,8,0.673760775862069,0.9482758620689655
3,4815,159299,-116.6875,132,overload,67,31,34,0.5847537878787878,0.9678030303030303
3,4816,159388,-107.60624999999999,89,energy,47,19,23,0.5663623595505618,0.9775280898876404
3,4817,159405,-101.015625,17,overload,12,3,2,0.7362132352941176,0.8529411764705882
3,4818,159501,-112.5375,96,overload,50,23,23,0.603515625,0.9479166666666666
3,4819,159515,-98.6375,14,overload,12,2,0,0.7455357142857143,0.9642857142857143
3,4820,159564,-103.775,49,overload,30,11,8,0.6505102040816326,0.9387755102040817
3,4821,159606,-105.35625,42,overload,25,10,7,0.6822916666666666,0.8988095238095238
3,4822,159616,-99.6375,10,overload,8,2,0,0.74375,0.9
3,4823,159707,-109.328125,91,overload,51,24,16,0.6189903846153846,0.929945054945055
3,4824,159725,-100.796875,18,overload,13,4,1,0.7387152777777778,0.8958333333333334
3,4825,159853,-115.44687499999999,128,energy,59,28,41,0.5277099609375,0.9921875
3,4826,159870,-103.215625,17,overload,10,5,2,0.7362132352941176,0.8823529411764706
3,4827,159928,-105.90625,58,overload,33,14,11,0.6276939655172413,0.9568965517241379
3,4828,160186,-132.01875000000007,258,overload,135,73,50,0.5996850775193798,0.9728682170542635
3,4829,160206,-101.76875,20,overload,12,6,2,0.6484375,0.95625
3,4830,160217,-99.528125,11,overload,9,2,0,0.7571022727272727,0.7613636363636364
3,4831,160246,-102.321875,29,overload,20,7,2,0.7386853448275862,0.8879310344827587
3,4832,160259,-98.653125,13,overload,11,1,1,0.7271634615384616,0.8942307692307693
3,4833,160277,-100.134375,18,overload,14,3,1,0.7630208333333334,0.8680555555555556
3,4834,160299,-102.6375,22,overload,15,5,2,0.7698863636363636,0.9090909090909091
3,4835,160315,-99.790625,16,overload,12,2,2,0.7119140625,0.9375
3,4836,160324,-99.00625,9,overload,8,1,0,0.7673611111111112,0.8472222222222222
3,4837,160347,-99.5625,23,overload,18,3,2,0.7418478260869565,0.7934782608695652
3,4838,160359,-100.70625,12,overload,9,3,0,0.7838541666666666,0.7604166666666666
3,4839,160378,-100.03125,19,overload,14,3,2,0.712171052631579,0.9671052631578947
3,4840,160391,-102.2125,13,overload,9,4,0,0.8317307692307693,0.7788461538461539
3,4841,160417,-100.9875,26,overload,18,6,2,0.6995192307692307,0.8701923076923077
3,4842,160502,-107.59375,85,overload,50,23,12,0.6363970588235294,0.9426470588235294
3,4843,160627,-118.64375,125,overload,67,32,26,0.63875,0.976
3,4844,160634,-98.046875,7,overload,7,0,0,0.7209821428571429,0.8214285714285714
3,4845,160759,-108.925,125,overload,72,34,19,0.605,0.973
3,4846,160795,-101.9125,36,overload,25,7,4,0.7170138888888888,0.9513888888888888
3,4847,160810,-99.721875,15,overload,12,1,2,0.7614583333333333,0.9333333333333333
3,4848,160827,-100.625,17,overload,12,4,1,0.7132352941176471,0.9558823529411765
3,4849,160842,-101.49375,15,overload,11,4,0,0.80625,0.95
3,4850,160856,-99.878125,14,overload,11,2,1,0.7555803571428571,0.8214285714285714
3,4851,160869,-99.70625,13,overload,10,2,1,0.7235576923076923,0.9134615384615384
3,4852,160898,-98.121875,29,overload,22,4,3,0.6697198275862069,0.896551724137931
3,4853,160923,-100.496875,25,overload,18,4,3,0.711875,0.94
3,4854,160937,-98.7,14,overload,12,2,0,0.75,0.6964285714285714
3,4855,160966,-99.5875,29,overload,20,5,4,0.6443965517241379,0.9267241379310345
3,4856,160998,-100.05625,32,energy,23,4,5,0.6923828125,0.9296875
3,4857,161040,-105.575,42,overload,25,10,7,0.6875,0.9047619047619048
3,4858,161050,-99.184375,10,overload,8,1,1,0.6984375,1.0
3,4859,161058,-99.271875,8,overload,7,0,1,0.771484375,0.859375
3,4860,161072,-99.690625,14,overload,11,2,1,0.7421875,0.9196428571428571
3,4861,161088,-97.371875,16,overload,14,1,1,0.6982421875,0.9453125
3,4862,161114,-103.034375,26,overload,18,6,2,0.7782451923076923,0.9471153846153846
3,4863,161164,-102.58125,50,overload,32,10,8,0.655625,0.915
3,4864,161172,-97.8125,8,overload,8,0,0,0.7265625,0.96875
3,4865,161207,-100.984375,35,overload,25,8,2,0.7138392857142857,0.9392857142857143
3,4866,161233,-103.175,26,overload,18,6,2,0.7836538461538461,0.8557692307692307
3,4867,161317,-113.81875,84,overload,48,23,13,0.6930803571428571,0.9136904761904762
